USC00351862;19520814;244;122;1952;8;14;18.3;105
USC00351862;19520815;244;133;1952;8;15;18.85;106
USC00351862;19520816;211;133;1952;8;16;17.2;107
USC00351862;19520817;244;89;1952;8;17;16.65;108
USC00351862;19520818;233;122;1952;8;18;17.75;109
USC00351862;19520819;217;78;1952;8;19;14.75;110
USC00351862;19520820;244;50;1952;8;20;14.7;111
USC00351862;19520821;267;56;1952;8;21;16.15;112
USC00351862;19520822;283;122;1952;8;22;20.25;113
USC00351862;19520823;267;100;1952;8;23;18.35;114
USC00351862;19520824;250;50;1952;8;24;15;115
USC00351862;19520825;217;72;1952;8;25;14.45;116
USC00351862;19520826;217;50;1952;8;26;13.35;117
USC00351862;19520827;222;67;1952;8;27;14.45;118
USC00351862;19520828;250;67;1952;8;28;15.85;119
USC00351862;19520829;300;61;1952;8;29;18.05;120
USC00351862;19520830;267;94;1952;8;30;18.05;121
USC00351862;19520831;272;67;1952;8;31;16.95;122
USC00351862;19520901;278;128;1952;9;1;20.3;123
USC00351862;19520902;350;83;1952;9;2;21.65;124
USC00351862;19520903;344;100;1952;9;3;22.2;125
USC00351862;19520904;322;117;1952;9;4;21.95;126
USC00351862;19520905;233;128;1952;9;5;18.05;127
USC00351862;19520906;206;122;1952;9;6;16.4;128
USC00351862;19520907;200;78;1952;9;7;13.9;129
USC00351862;19520908;217;83;1952;9;8;15;130
USC00351862;19520909;161;44;1952;9;9;10.25;131
USC00351862;19520910;189;22;1952;9;10;10.55;132
USC00351862;19520911;222;22;1952;9;11;12.2;133
USC00351862;19520912;228;72;1952;9;12;15;134
USC00351862;19520913;222;56;1952;9;13;13.9;135
USC00351862;19520914;233;100;1952;9;14;16.65;136
USC00351862;19520915;306;44;1952;9;15;17.5;137
USC00351862;19520916;294;56;1952;9;16;17.5;138
USC00351862;19520917;278;83;1952;9;17;18.05;139
USC00351862;19520918;311;128;1952;9;18;21.95;140
USC00351862;19520919;317;144;1952;9;19;23.05;141
USC00351862;19520920;328;111;1952;9;20;21.95;142
USC00351862;19520921;350;61;1952;9;21;20.55;143
USC00351862;19520922;350;67;1952;9;22;20.85;144
USC00351862;19520923;350;61;1952;9;23;20.55;145
USC00351862;19520924;294;67;1952;9;24;18.05;146
USC00351862;19520925;278;94;1952;9;25;18.6;147
USC00351862;19520926;289;72;1952;9;26;18.05;148
USC00351862;19520927;228;72;1952;9;27;15;149
USC00351862;19520928;239;72;1952;9;28;15.55;150
USC00351862;19520929;250;28;1952;9;29;13.9;151
USC00351862;19520930;239;106;1952;9;30;17.25;152
USC00351862;19521001;272;117;1952;10;1;19.45;153
USC00351862;19521002;300;72;1952;10;2;18.6;154
USC00351862;19521003;311;72;1952;10;3;19.15;155
USC00351862;19521004;294;50;1952;10;4;17.2;156
USC00351862;19521005;294;28;1952;10;5;16.1;157
USC00351862;19521006;300;22;1952;10;6;16.1;158
USC00351862;19521007;306;33;1952;10;7;16.95;159
USC00351862;19521008;267;67;1952;10;8;16.7;160
USC00351862;19521009;178;139;1952;10;9;15.85;161
USC00351862;19521010;206;78;1952;10;10;14.2;162
USC00351862;19521011;211;28;1952;10;11;11.95;163
USC00351862;19521012;239;39;1952;10;12;13.9;164
USC00351862;19521013;244;50;1952;10;13;14.7;165
USC00351862;19521014;228;72;1952;10;14;15;166
USC00351862;19521015;267;11;1952;10;15;13.9;167
USC00351862;19521016;256;6;1952;10;16;13.1;168
USC00351862;19521017;239;22;1952;10;17;13.05;169
USC00351862;19521018;244;61;1952;10;18;15.25;170
USC00351862;19521019;183;100;1952;10;19;14.15;171
USC00351862;19521020;222;78;1952;10;20;15;172
USC00351862;19521021;194;89;1952;10;21;14.15;173
USC00351862;19521022;194;89;1952;10;22;14.15;174
USC00351862;19521023;178;72;1952;10;23;12.5;175
USC00351862;19521024;172;39;1952;10;24;10.55;176
USC00351862;19521025;167;17;1952;10;25;9.2;177
USC00351862;19521026;178;39;1952;10;26;10.85;178
